dt,CHMF_price,CHMF_volume,MAGN_price,MAGN_volume,NLMK_price,NLMK_volume,Ключевая ставка,Курс $,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Чугун_CFR Италия, $/т","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","ГБЖ_CFR Италия, $/т","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","Чугун_CFR NOLA США, $/т","Чугун_CFR Турция, $/т","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в концентрате, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в окатыши, Россия FCA руб./т, без НДС","ЖРС_Украинский концентрат Fe 65-68%,  DAP граница Украины с Европой,  $/т","ЖРС_Украинские окатыши Fe 65-66%, DAP граница Украины с Европой,  $/т",Цена на бензин,Цена на дт
2020-07-09,-17.799999999999955,1010000.0,3867.0,2490000.0,-2.5600000000000023,5680000.0,0.0,-0.9339999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4012.0,0.0,42.0,61.0,0.0,0.0,0.0,0.0,0.0
2020-07-10,4.0,621310.0,3864.0,-5840000.0,-4.5800000000000125,5810000.0,0.0,-0.3579000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4012.0,0.0,42.0,61.0,0.0,0.0,0.0,0.0,0.0
2020-07-13,-7.400000000000091,572650.0,3767.0,10420000.0,0.0,3130000.0,0.0,0.0,0.0,-2.0,-42.0,211.0,192.0,4.0,3.5,0.0,1.5,-3.0,0.0,8.0,0.0,0.0,133.0,3.0,0.0,0.0,230.0,0.0,7.0,0.0,4580.0,0.0,0.0,0.0,2.5,390.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4012.0,0.0,42.0,61.0,0.0,0.0,0.0,0.0,0.0
2020-07-14,3.2000000000000455,896830.0,3857.0,-670000.0,1.460000000000008,4770000.0,0.0,-0.1320999999999941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4012.0,0.0,42.0,61.0,0.0,0.0,0.0,0.0,0.0
2020-07-15,7.7999999999999545,839690.0,3900.0,-440000.0,1.6200000000000045,3520000.0,0.0,0.3795999999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4012.0,0.0,42.0,61.0,0.0,0.0,0.0,0.0,0.0
2020-07-16,-4.0,646190.0,3833.0,590000.0,-0.4199999999999875,2130000.0,0.0,-0.327699999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4012.0,0.0,42.0,61.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,-1.599999999999909,427080.0,3810.0,-6010000.0,-0.5600000000000023,1690000.0,0.0,0.4311999999999898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4012.0,0.0,42.0,61.0,0.0,0.0,0.0,0.0,0.0
2020-07-20,9.399999999999977,750440.0,3830.0,230000.0,0.7399999999999807,2270000.0,0.0,0.0,0.0,3.0,357.0,352.0,115.0,7.0,2.5,0.0,1.0,-2.0,5.0,7.0,0.0,0.0,364.0,4.5,0.0,0.0,202.0,0.0,6.0,0.0,4580.0,0.0,-6.0,0.0,5.0,661.0,0.0,4.0,0.0,0.0,2.5,5.0,0.0,4012.0,0.0,42.0,61.0,0.0,0.0,0.0,0.0,0.0
2020-07-21,6.600000000000023,1080000.0,3916.0,8090000.0,1.1200000000000045,3720000.0,0.0,0.7318000000000069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4012.0,0.0,42.0,61.0,0.0,0.0,0.0,0.0,0.0
2020-07-22,2.3999999999999773,886690.0,3879.0,-2350000.0,1.5800000000000125,5070000.0,0.0,-0.9959999999999951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4012.0,0.0,42.0,61.0,0.0,0.0,0.0,0.0,0.0
2020-07-23,-7.0,902840.0,3880.0,-7890000.0,0.47999999999998977,4540000.0,0.0,-0.1787000000000063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4012.0,0.0,42.0,61.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,4.600000000000023,612620.0,3916.0,6170000.0,2.180000000000007,6150000.0,0.0,0.17489999999999384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4012.0,0.0,42.0,61.0,0.0,0.0,0.0,0.0,0.0
2020-07-27,15.399999999999977,897870.0,3913.0,7480000.0,1.8599999999999852,6030000.0,-0.25,0.0,0.0,9.0,125.0,114.0,291.0,-2.0,2.5,0.0,-1.0,9.0,10.0,0.0,10.0,0.0,287.0,-2.0,0.0,0.0,315.0,0.0,0.0,0.0,4580.0,0.0,1.0,0.0,5.0,436.0,0.0,10.0,0.0,0.0,0.0,6.0,690.0,4645.0,273.0,46.0,70.0,10.0,2.0,2.5,0.0,0.0
2020-07-28,9.600000000000023,1170000.0,4040.0,1100000.0,1.160000000000025,6690000.0,0.0,0.6219999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0
2020-07-29,6.199999999999932,871550.0,3990.0,-2830000.0,0.1799999999999784,5400000.0,0.0,0.3346000000000089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0
2020-07-30,-17.0,1280000.0,3928.0,-870000.0,-1.759999999999991,7320000.0,0.0,0.31520000000000437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,4.2000000000000455,990900.0,3996.0,2420000.0,0.4399999999999977,5840000.0,0.0,1.1284999999999883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.4099999999999966,0.060000000000002274
2020-08-03,4.199999999999932,672610.0,3976.0,-12010000.0,-1.039999999999992,3500000.0,0.0,0.0,0.0,10.0,477.0,7.0,448.0,0.0,5.0,0.0,1.0,8.0,7.0,0.0,6.0,0.0,363.0,0.0,0.0,0.0,383.0,0.0,2.0,0.0,4580.0,0.0,0.0,0.0,2.5,332.0,0.0,8.0,0.0,0.0,2.5,1.5,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0
2020-08-04,17.800000000000068,1190000.0,4010.0,7100000.0,4.4199999999999875,9940000.0,0.0,0.7953000000000117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0
2020-08-05,6.0,1150000.0,4017.0,-2270000.0,-0.4000000000000057,7060000.0,0.0,-0.7780000000000058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0
2020-08-06,-0.8000000000000682,706720.0,4001.0,2590000.0,0.46000000000000796,7020000.0,0.0,-0.09999999999999432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,-15.0,1190000.0,3962.0,-9750000.0,0.3400000000000034,5090000.0,0.0,-0.24090000000001055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0
2020-08-10,8.400000000000091,629900.0,3953.0,750000.0,4.900000000000006,8520000.0,0.0,0.0,0.0,9.0,416.0,98.0,259.0,9.0,13.0,0.0,3.5,7.0,5.0,17.0,5.0,0.0,416.0,8.0,0.0,150.0,464.0,0.0,10.0,165.0,4825.0,0.0,-4.0,335.0,10.0,398.0,0.0,6.0,0.0,0.0,5.0,12.5,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0
2020-08-11,11.199999999999932,1730000.0,3939.0,6640000.0,3.539999999999992,8740000.0,0.0,0.7353000000000094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0
2020-08-12,29.200000000000045,1700000.0,4008.0,6650000.0,5.039999999999992,7570000.0,0.0,-0.6228000000000122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0
2020-08-13,-3.6000000000000227,1110000.0,4010.0,390000.0,-3.219999999999999,7670000.0,0.0,0.0829000000000093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,-4.399999999999977,795990.0,3992.0,-3370000.0,0.7199999999999989,4800000.0,0.0,0.3716000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0
2020-08-17,2.7999999999999545,795840.0,4000.0,-8690000.0,-0.7800000000000011,6120000.0,0.0,0.0,0.0,2.0,-34.0,335.0,398.0,3.0,2.0,0.0,0.0,1.0,2.0,3.0,15.0,0.0,255.0,3.0,0.0,0.0,441.0,0.0,7.0,0.0,4825.0,0.0,-1.0,0.0,2.5,423.0,0.0,2.0,0.0,0.0,0.0,2.5,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0
2020-08-18,-7.600000000000023,936330.0,3951.0,2570000.0,-0.01999999999998181,6060000.0,0.0,-0.6390999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0
2020-08-19,5.2000000000000455,745400.0,4037.0,13070000.0,0.6399999999999864,4360000.0,0.0,0.464500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0
2020-08-20,-8.200000000000045,827750.0,3989.0,-13880000.0,0.6400000000000148,4110000.0,0.0,-0.19290000000000873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,2.400000000000091,764910.0,3967.0,-1230000.0,-1.0400000000000205,4330000.0,0.0,0.5319000000000074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0
2020-08-24,2.3999999999999773,524030.0,3978.0,-4600000.0,0.2600000000000193,3790000.0,0.0,0.0,0.0,-5.0,402.0,840.0,345.0,5.0,0.0,0.0,4.5,-1.0,-6.0,0.0,12.0,0.0,265.0,5.0,0.0,0.0,359.0,0.0,0.0,0.0,4825.0,0.0,0.0,0.0,-2.5,311.0,0.0,-3.0,0.0,0.0,2.5,0.0,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0
2020-08-25,0.1999999999999318,722660.0,3963.0,4260000.0,0.4399999999999977,4380000.0,0.0,0.6473000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0
2020-08-26,-0.39999999999997726,638080.0,3958.0,-2340000.0,-0.8199999999999932,4470000.0,0.0,0.09420000000000073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0
2020-08-27,-10.199999999999932,789470.0,3883.0,5830000.0,-0.9800000000000182,6370000.0,0.0,1.0252999999999872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,-8.600000000000023,550440.0,3860.0,-2440000.0,-2.719999999999999,6000000.0,0.0,-0.3024999999999949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0
2020-08-31,-12.600000000000023,1370000.0,3785.0,13710000.0,-1.6200000000000045,8710000.0,0.0,0.0,0.0,4.0,153.0,107.0,-16.0,-4.0,0.0,0.0,-1.0,4.0,7.0,0.0,3.0,0.0,45.0,-2.5,0.0,0.0,-43.0,0.0,3.0,0.0,4825.0,0.0,1.0,0.0,0.0,168.0,0.0,6.0,0.0,0.0,21.5,1.0,162.0,4936.0,74.0,47.0,75.0,5.0,7.0,16.5,0.3200000000000003,0.1700000000000017
2020-09-01,15.399999999999977,1330000.0,3833.0,-12170000.0,6.800000000000011,9150000.0,0.0,-1.4314999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4936.0,0.0,47.0,75.0,0.0,0.0,0.0,0.0,0.0
2020-09-02,4.600000000000023,1350000.0,3768.0,13190000.0,0.6200000000000045,10430000.0,0.0,-0.2189999999999941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4936.0,0.0,47.0,75.0,0.0,0.0,0.0,0.0,0.0
2020-09-03,-7.399999999999977,1130000.0,3697.0,-5180000.0,0.01999999999998181,6570000.0,0.0,0.2738999999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4936.0,0.0,47.0,75.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,3.7999999999999545,1250000.0,3719.0,-6400000.0,0.5800000000000125,4470000.0,0.0,1.6092000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4936.0,0.0,47.0,75.0,0.0,0.0,0.0,0.0,0.0
2020-09-07,-17.799999999999955,924280.0,3693.0,2310000.0,-2.3000000000000114,3780000.0,0.0,0.0,0.0,10.0,-6.0,489.0,-14.0,4.0,13.5,0.0,5.5,11.0,10.0,10.0,2.0,0.0,174.0,3.5,0.0,850.0,12.0,0.0,9.0,295.0,6050.0,300.0,1.0,995.0,7.5,342.0,0.0,10.0,0.0,0.0,6.0,6.5,0.0,4936.0,0.0,47.0,75.0,0.0,0.0,0.0,0.0,0.0
2020-09-08,-1.0,1360000.0,3635.0,11940000.0,-1.2199999999999989,6400000.0,0.0,0.12299999999999045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4936.0,0.0,47.0,75.0,0.0,0.0,0.0,0.0,0.0
2020-09-09,15.0,1610000.0,3748.0,-5780000.0,0.8800000000000239,7420000.0,0.0,0.37350000000000705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4936.0,0.0,47.0,75.0,0.0,0.0,0.0,0.0,0.0
2020-09-10,22.399999999999977,2040000.0,3698.0,-1930000.0,0.5799999999999841,9760000.0,0.0,0.10679999999999268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4936.0,0.0,47.0,75.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,2.0,1030000.0,3744.0,4580000.0,2.539999999999992,6340000.0,0.0,-0.5438999999999936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4936.0,0.0,47.0,75.0,0.0,0.0,0.0,0.0,0.0
2020-09-14,19.399999999999977,1160000.0,3863.0,-400000.0,3.6200000000000045,6430000.0,0.0,0.0,0.0,5.0,56.0,314.0,349.0,1.0,6.5,0.0,6.0,4.0,6.0,15.0,4.0,0.0,618.0,0.0,0.0,0.0,292.0,0.0,6.0,0.0,6950.0,0.0,5.0,0.0,5.0,544.0,0.0,3.0,0.0,0.0,10.0,7.5,0.0,4936.0,0.0,47.0,75.0,0.0,0.0,0.0,0.0,0.0
2020-09-15,9.600000000000023,1320000.0,3912.0,-2430000.0,2.3799999999999955,5750000.0,0.0,-0.8126000000000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4936.0,0.0,47.0,75.0,0.0,0.0,0.0,0.0,0.0
2020-09-16,-9.799999999999955,1290000.0,3851.0,-6200000.0,-1.7800000000000011,6590000.0,0.0,0.4736000000000047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4936.0,0.0,47.0,75.0,0.0,0.0,0.0,0.0,0.0
2020-09-17,2.599999999999909,784890.0,3935.0,6680000.0,1.1000000000000227,4980000.0,0.0,-0.2605999999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4936.0,0.0,47.0,75.0,0.0,0.0,0.0,0.0,0.0
2020-09-18,-13.799999999999955,1060000.0,3961.0,3720000.0,-1.6200000000000045,6420000.0,0.0,0.2663000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4936.0,0.0,47.0,75.0,0.0,0.0,0.0,0.0,0.0
